br_exp_ID,br_ID,util_name,billing_period,payment_amount,payment_date
1758,7,Waste Management,2020-11,130.95,2020-11-28
1759,8,Rent,2020-11,6643.50,2020-11-28
1760,8,Electricity,2020-11,825.52,2020-11-28
1761,8,Water,2020-11,119.90,2020-11-28
1762,8,Internet,2020-11,215.27,2020-11-28
1763,8,Maintenance,2020-11,634.49,2020-11-28
1764,8,Waste Management,2020-11,151.58,2020-11-28
1765,9,Rent,2020-11,5201.50,2020-11-28
1766,9,Electricity,2020-11,648.34,2020-11-28
1767,9,Water,2020-11,96.70,2020-11-28
1768,9,Internet,2020-11,215.27,2020-11-28
1769,9,Maintenance,2020-11,388.76,2020-11-28
1770,9,Waste Management,2020-11,112.55,2020-11-28
1771,10,Rent,2020-11,6437.50,2020-11-28
1772,10,Electricity,2020-11,796.16,2020-11-28
1773,10,Water,2020-11,111.93,2020-11-28
1774,10,Internet,2020-11,215.27,2020-11-28
1775,10,Maintenance,2020-11,746.23,2020-11-28
1776,10,Waste Management,2020-11,138.34,2020-11-28
1777,11,Rent,2020-11,6180.00,2020-11-28
1778,11,Electricity,2020-11,824.38,2020-11-28
1779,11,Water,2020-11,111.87,2020-11-28
1780,11,Internet,2020-11,215.27,2020-11-28
1781,11,Maintenance,2020-11,625.14,2020-11-28
1782,11,Waste Management,2020-11,142.73,2020-11-28
1783,12,Rent,2020-11,4995.50,2020-11-28
1784,12,Electricity,2020-11,664.22,2020-11-28
1785,12,Water,2020-11,88.29,2020-11-28
1786,12,Internet,2020-11,215.27,2020-11-28
1787,12,Maintenance,2020-11,578.67,2020-11-28
1788,12,Waste Management,2020-11,109.52,2020-11-28
1789,13,Rent,2020-11,3399.00,2020-11-28
1790,13,Electricity,2020-11,451.27,2020-11-28
1791,13,Water,2020-11,57.42,2020-11-28
1792,13,Internet,2020-11,215.27,2020-11-28
1793,13,Maintenance,2020-11,293.45,2020-11-28
1794,13,Waste Management,2020-11,79.02,2020-11-28
1795,1,Rent,2020-12,13338.50,2020-12-28
1796,1,Electricity,2020-12,1633.69,2020-12-28
1797,1,Water,2020-12,240.45,2020-12-28
1798,1,Internet,2020-12,215.27,2020-12-28
1799,1,Maintenance,2020-12,1166.76,2020-12-28
1800,1,Waste Management,2020-12,305.16,2020-12-28
1801,2,Rent,2020-12,10248.50,2020-12-28
1802,2,Electricity,2020-12,1287.66,2020-12-28
1803,2,Water,2020-12,200.87,2020-12-28
1804,2,Internet,2020-12,215.27,2020-12-28
1805,2,Maintenance,2020-12,1095.51,2020-12-28
1806,2,Waste Management,2020-12,234.81,2020-12-28
1807,3,Rent,2020-12,8497.50,2020-12-28
1808,3,Electricity,2020-12,1150.19,2020-12-28
1809,3,Water,2020-12,155.96,2020-12-28
1810,3,Internet,2020-12,215.27,2020-12-28
1811,3,Maintenance,2020-12,608.10,2020-12-28
1812,3,Waste Management,2020-12,196.99,2020-12-28
1813,4,Rent,2020-12,6901.00,2020-12-28
1814,4,Electricity,2020-12,907.96,2020-12-28
1815,4,Water,2020-12,130.36,2020-12-28
1816,4,Internet,2020-12,215.27,2020-12-28
1817,4,Maintenance,2020-12,672.56,2020-12-28
1818,4,Waste Management,2020-12,153.86,2020-12-28
1819,5,Rent,2020-12,5356.00,2020-12-28
1820,5,Electricity,2020-12,698.54,2020-12-28
1821,5,Water,2020-12,101.46,2020-12-28
1822,5,Internet,2020-12,215.27,2020-12-28
1823,5,Maintenance,2020-12,579.80,2020-12-28
1824,5,Waste Management,2020-12,116.80,2020-12-28
1825,6,Rent,2020-12,7055.50,2020-12-28
1826,6,Electricity,2020-12,918.39,2020-12-28
1827,6,Water,2020-12,121.89,2020-12-28
1828,6,Internet,2020-12,215.27,2020-12-28
1829,6,Maintenance,2020-12,752.15,2020-12-28
1830,6,Waste Management,2020-12,152.50,2020-12-28
1831,7,Rent,2020-12,6077.00,2020-12-28
1832,7,Electricity,2020-12,828.58,2020-12-28
1833,7,Water,2020-12,104.38,2020-12-28
1834,7,Internet,2020-12,215.27,2020-12-28
1835,7,Maintenance,2020-12,455.25,2020-12-28
1836,7,Waste Management,2020-12,137.66,2020-12-28
1837,8,Rent,2020-12,6643.50,2020-12-28
1838,8,Electricity,2020-12,826.69,2020-12-28
1839,8,Water,2020-12,116.09,2020-12-28
1840,8,Internet,2020-12,215.27,2020-12-28
1841,8,Maintenance,2020-12,475.09,2020-12-28
1842,8,Waste Management,2020-12,147.19,2020-12-28
1843,9,Rent,2020-12,5201.50,2020-12-28
1844,9,Electricity,2020-12,709.60,2020-12-28
1845,9,Water,2020-12,86.83,2020-12-28
1846,9,Internet,2020-12,215.27,2020-12-28
1847,9,Maintenance,2020-12,509.74,2020-12-28
1848,9,Waste Management,2020-12,116.57,2020-12-28
1849,10,Rent,2020-12,6437.50,2020-12-28
1850,10,Electricity,2020-12,791.71,2020-12-28
1851,10,Water,2020-12,121.87,2020-12-28
1852,10,Internet,2020-12,215.27,2020-12-28
1853,10,Maintenance,2020-12,705.90,2020-12-28
1854,10,Waste Management,2020-12,144.45,2020-12-28
1855,11,Rent,2020-12,6180.00,2020-12-28
1856,11,Electricity,2020-12,747.80,2020-12-28
1857,11,Water,2020-12,116.75,2020-12-28
1858,11,Internet,2020-12,215.27,2020-12-28
1859,11,Maintenance,2020-12,553.16,2020-12-28
1860,11,Waste Management,2020-12,142.45,2020-12-28
1861,12,Rent,2020-12,4995.50,2020-12-28
1862,12,Electricity,2020-12,597.27,2020-12-28
1863,12,Water,2020-12,92.55,2020-12-28
1864,12,Internet,2020-12,215.27,2020-12-28
1865,12,Maintenance,2020-12,535.50,2020-12-28
1866,12,Waste Management,2020-12,112.88,2020-12-28
1867,13,Rent,2020-12,3399.00,2020-12-28
1868,13,Electricity,2020-12,463.78,2020-12-28
1869,13,Water,2020-12,57.33,2020-12-28
1870,13,Internet,2020-12,215.27,2020-12-28
1871,13,Maintenance,2020-12,269.72,2020-12-28
1872,13,Waste Management,2020-12,76.02,2020-12-28
1873,1,Rent,2021-01,13738.65,2021-01-28
1874,1,Electricity,2021-01,1665.13,2021-01-28
1875,1,Water,2021-01,253.58,2021-01-28
1876,1,Internet,2021-01,221.73,2021-01-28
1877,1,Maintenance,2021-01,1194.22,2021-01-28
1878,1,Waste Management,2021-01,314.61,2021-01-28
1879,2,Rent,2021-01,10555.95,2021-01-28
1880,2,Electricity,2021-01,1381.02,2021-01-28
1881,2,Water,2021-01,180.43,2021-01-28
1882,2,Internet,2021-01,221.73,2021-01-28
1883,2,Maintenance,2021-01,1003.81,2021-01-28
1884,2,Waste Management,2021-01,245.27,2021-01-28
1885,3,Rent,2021-01,8752.42,2021-01-28
1886,3,Electricity,2021-01,1158.47,2021-01-28
1887,3,Water,2021-01,155.41,2021-01-28
1888,3,Internet,2021-01,221.73,2021-01-28
1889,3,Maintenance,2021-01,753.04,2021-01-28
1890,3,Waste Management,2021-01,196.28,2021-01-28
1891,4,Rent,2021-01,7108.03,2021-01-28
1892,4,Electricity,2021-01,866.78,2021-01-28
1893,4,Water,2021-01,124.09,2021-01-28
1894,4,Internet,2021-01,221.73,2021-01-28
1895,4,Maintenance,2021-01,647.43,2021-01-28
1896,4,Waste Management,2021-01,153.48,2021-01-28
1897,5,Rent,2021-01,5516.68,2021-01-28
1898,5,Electricity,2021-01,730.48,2021-01-28
1899,5,Water,2021-01,102.50,2021-01-28
1900,5,Internet,2021-01,221.73,2021-01-28
1901,5,Maintenance,2021-01,403.37,2021-01-28
1902,5,Waste Management,2021-01,119.05,2021-01-28
1903,6,Rent,2021-01,7267.16,2021-01-28
1904,6,Electricity,2021-01,910.87,2021-01-28
1905,6,Water,2021-01,139.26,2021-01-28
1906,6,Internet,2021-01,221.73,2021-01-28
1907,6,Maintenance,2021-01,584.96,2021-01-28
1908,6,Waste Management,2021-01,168.66,2021-01-28
1909,7,Rent,2021-01,6259.31,2021-01-28
1910,7,Electricity,2021-01,797.36,2021-01-28
1911,7,Water,2021-01,118.66,2021-01-28
1912,7,Internet,2021-01,221.73,2021-01-28
1913,7,Maintenance,2021-01,482.32,2021-01-28
1914,7,Waste Management,2021-01,145.39,2021-01-28
1915,8,Rent,2021-01,6842.80,2021-01-28
1916,8,Electricity,2021-01,915.13,2021-01-28
1917,8,Water,2021-01,132.58,2021-01-28
1918,8,Internet,2021-01,221.73,2021-01-28
1919,8,Maintenance,2021-01,545.54,2021-01-28
1920,8,Waste Management,2021-01,149.83,2021-01-28
1921,9,Rent,2021-01,5357.55,2021-01-28
1922,9,Electricity,2021-01,693.46,2021-01-28
1923,9,Water,2021-01,89.93,2021-01-28
1924,9,Internet,2021-01,221.73,2021-01-28
1925,9,Maintenance,2021-01,459.19,2021-01-28
1926,9,Waste Management,2021-01,123.35,2021-01-28
1927,10,Rent,2021-01,6630.62,2021-01-28
1928,10,Electricity,2021-01,804.73,2021-01-28
1929,10,Water,2021-01,112.18,2021-01-28
1930,10,Internet,2021-01,221.73,2021-01-28
1931,10,Maintenance,2021-01,449.44,2021-01-28
1932,10,Waste Management,2021-01,146.91,2021-01-28
1933,11,Rent,2021-01,6365.40,2021-01-28
1934,11,Electricity,2021-01,800.93,2021-01-28
1935,11,Water,2021-01,117.16,2021-01-28
1936,11,Internet,2021-01,221.73,2021-01-28
1937,11,Maintenance,2021-01,734.66,2021-01-28
1938,11,Waste Management,2021-01,141.31,2021-01-28
1939,12,Rent,2021-01,5145.36,2021-01-28
1940,12,Electricity,2021-01,703.76,2021-01-28
1941,12,Water,2021-01,97.16,2021-01-28
1942,12,Internet,2021-01,221.73,2021-01-28
1943,12,Maintenance,2021-01,435.64,2021-01-28
1944,12,Waste Management,2021-01,112.15,2021-01-28
1945,13,Rent,2021-01,3500.97,2021-01-28
1946,13,Electricity,2021-01,432.07,2021-01-28
1947,13,Water,2021-01,62.18,2021-01-28
1948,13,Internet,2021-01,221.73,2021-01-28
1949,13,Maintenance,2021-01,266.51,2021-01-28
1950,13,Waste Management,2021-01,80.57,2021-01-28
1951,1,Rent,2021-02,13738.65,2021-02-28
1952,1,Electricity,2021-02,1720.11,2021-02-28
1953,1,Water,2021-02,236.95,2021-02-28
1954,1,Internet,2021-02,221.73,2021-02-28
1955,1,Maintenance,2021-02,1066.88,2021-02-28
1956,1,Waste Management,2021-02,290.36,2021-02-28
1957,2,Rent,2021-02,10555.95,2021-02-28
1958,2,Electricity,2021-02,1462.27,2021-02-28
1959,2,Water,2021-02,176.45,2021-02-28
1960,2,Internet,2021-02,221.73,2021-02-28
1961,2,Maintenance,2021-02,974.67,2021-02-28
1962,2,Waste Management,2021-02,241.24,2021-02-28
1963,3,Rent,2021-02,8752.42,2021-02-28
1964,3,Electricity,2021-02,1130.67,2021-02-28
1965,3,Water,2021-02,164.87,2021-02-28
1966,3,Internet,2021-02,221.73,2021-02-28
1967,3,Maintenance,2021-02,917.05,2021-02-28
1968,3,Waste Management,2021-02,195.76,2021-02-28
1969,4,Rent,2021-02,7108.03,2021-02-28
1970,4,Electricity,2021-02,860.31,2021-02-28
1971,4,Water,2021-02,132.87,2021-02-28
1972,4,Internet,2021-02,221.73,2021-02-28
1973,4,Maintenance,2021-02,674.58,2021-02-28
1974,4,Waste Management,2021-02,156.11,2021-02-28
1975,5,Rent,2021-02,5516.68,2021-02-28
1976,5,Electricity,2021-02,680.47,2021-02-28
1977,5,Water,2021-02,96.79,2021-02-28
1978,5,Internet,2021-02,221.73,2021-02-28
1979,5,Maintenance,2021-02,554.39,2021-02-28
1980,5,Waste Management,2021-02,124.71,2021-02-28
1981,6,Rent,2021-02,7267.16,2021-02-28
1982,6,Electricity,2021-02,991.49,2021-02-28
1983,6,Water,2021-02,125.53,2021-02-28
1984,6,Internet,2021-02,221.73,2021-02-28
1985,6,Maintenance,2021-02,622.75,2021-02-28
1986,6,Waste Management,2021-02,163.66,2021-02-28
1987,7,Rent,2021-02,6259.31,2021-02-28
1988,7,Electricity,2021-02,767.38,2021-02-28
1989,7,Water,2021-02,105.15,2021-02-28
1990,7,Internet,2021-02,221.73,2021-02-28
1991,7,Maintenance,2021-02,576.91,2021-02-28
1992,7,Waste Management,2021-02,135.93,2021-02-28
1993,8,Rent,2021-02,6842.80,2021-02-28
1994,8,Electricity,2021-02,918.19,2021-02-28
1995,8,Water,2021-02,127.51,2021-02-28
1996,8,Internet,2021-02,221.73,2021-02-28
1997,8,Maintenance,2021-02,530.63,2021-02-28
1998,8,Waste Management,2021-02,155.75,2021-02-28
1999,9,Rent,2021-02,5357.55,2021-02-28
2000,9,Electricity,2021-02,726.40,2021-02-28
2001,9,Water,2021-02,100.30,2021-02-28
2002,9,Internet,2021-02,221.73,2021-02-28
2003,9,Maintenance,2021-02,401.62,2021-02-28
2004,9,Waste Management,2021-02,120.12,2021-02-28
2005,10,Rent,2021-02,6630.62,2021-02-28
2006,10,Electricity,2021-02,925.95,2021-02-28
2007,10,Water,2021-02,115.92,2021-02-28
2008,10,Internet,2021-02,221.73,2021-02-28
2009,10,Maintenance,2021-02,614.84,2021-02-28
2010,10,Waste Management,2021-02,149.75,2021-02-28
2011,11,Rent,2021-02,6365.40,2021-02-28
2012,11,Electricity,2021-02,774.53,2021-02-28
2013,11,Water,2021-02,111.24,2021-02-28
2014,11,Internet,2021-02,221.73,2021-02-28
2015,11,Maintenance,2021-02,674.73,2021-02-28
2016,11,Waste Management,2021-02,144.09,2021-02-28
2017,12,Rent,2021-02,5145.36,2021-02-28
2018,12,Electricity,2021-02,689.45,2021-02-28
2019,12,Water,2021-02,98.48,2021-02-28
2020,12,Internet,2021-02,221.73,2021-02-28
2021,12,Maintenance,2021-02,567.74,2021-02-28
2022,12,Waste Management,2021-02,119.43,2021-02-28
2023,13,Rent,2021-02,3500.97,2021-02-28
2024,13,Electricity,2021-02,418.15,2021-02-28
2025,13,Water,2021-02,60.90,2021-02-28
2026,13,Internet,2021-02,221.73,2021-02-28
2027,13,Maintenance,2021-02,243.03,2021-02-28
2028,13,Waste Management,2021-02,80.83,2021-02-28
2029,1,Rent,2021-03,13738.65,2021-03-28
2030,1,Electricity,2021-03,1866.32,2021-03-28
2031,1,Water,2021-03,242.50,2021-03-28
2032,1,Internet,2021-03,221.73,2021-03-28
2033,1,Maintenance,2021-03,1548.37,2021-03-28
2034,1,Waste Management,2021-03,316.57,2021-03-28
2035,2,Rent,2021-03,10555.95,2021-03-28
2036,2,Electricity,2021-03,1522.77,2021-03-28
2037,2,Water,2021-03,181.79,2021-03-28
2038,2,Internet,2021-03,221.73,2021-03-28
2039,2,Maintenance,2021-03,904.71,2021-03-28
2040,2,Waste Management,2021-03,224.54,2021-03-28
2041,3,Rent,2021-03,8752.42,2021-03-28
2042,3,Electricity,2021-03,1320.85,2021-03-28
2043,3,Water,2021-03,161.63,2021-03-28
2044,3,Internet,2021-03,221.73,2021-03-28
2045,3,Maintenance,2021-03,607.78,2021-03-28
2046,3,Waste Management,2021-03,195.60,2021-03-28
2047,4,Rent,2021-03,7108.03,2021-03-28
2048,4,Electricity,2021-03,953.19,2021-03-28
2049,4,Water,2021-03,134.22,2021-03-28
2050,4,Internet,2021-03,221.73,2021-03-28
2051,4,Maintenance,2021-03,770.35,2021-03-28
2052,4,Waste Management,2021-03,159.02,2021-03-28
2053,5,Rent,2021-03,5516.68,2021-03-28
2054,5,Electricity,2021-03,842.97,2021-03-28
2055,5,Water,2021-03,107.96,2021-03-28
2056,5,Internet,2021-03,221.73,2021-03-28
2057,5,Maintenance,2021-03,434.40,2021-03-28
2058,5,Waste Management,2021-03,125.03,2021-03-28
2059,6,Rent,2021-03,7267.16,2021-03-28
2060,6,Electricity,2021-03,1115.72,2021-03-28
2061,6,Water,2021-03,133.89,2021-03-28
2062,6,Internet,2021-03,221.73,2021-03-28
2063,6,Maintenance,2021-03,813.38,2021-03-28
2064,6,Waste Management,2021-03,155.12,2021-03-28
2065,7,Rent,2021-03,6259.31,2021-03-28
2066,7,Electricity,2021-03,946.74,2021-03-28
2067,7,Water,2021-03,117.26,2021-03-28
2068,7,Internet,2021-03,221.73,2021-03-28
2069,7,Maintenance,2021-03,629.24,2021-03-28
2070,7,Waste Management,2021-03,140.03,2021-03-28
2071,8,Rent,2021-03,6842.80,2021-03-28
2072,8,Electricity,2021-03,1003.90,2021-03-28
2073,8,Water,2021-03,116.56,2021-03-28
2074,8,Internet,2021-03,221.73,2021-03-28
2075,8,Maintenance,2021-03,463.87,2021-03-28
2076,8,Waste Management,2021-03,145.57,2021-03-28
2077,9,Rent,2021-03,5357.55,2021-03-28
2078,9,Electricity,2021-03,723.90,2021-03-28
2079,9,Water,2021-03,92.10,2021-03-28
2080,9,Internet,2021-03,221.73,2021-03-28
2081,9,Maintenance,2021-03,431.71,2021-03-28
2082,9,Waste Management,2021-03,117.85,2021-03-28
2083,10,Rent,2021-03,6630.62,2021-03-28
2084,10,Electricity,2021-03,1000.51,2021-03-28
2085,10,Water,2021-03,108.58,2021-03-28
2086,10,Internet,2021-03,221.73,2021-03-28
2087,10,Maintenance,2021-03,565.51,2021-03-28
2088,10,Waste Management,2021-03,146.82,2021-03-28
2089,11,Rent,2021-03,6365.40,2021-03-28
2090,11,Electricity,2021-03,855.22,2021-03-28
2091,11,Water,2021-03,112.31,2021-03-28
2092,11,Internet,2021-03,221.73,2021-03-28
2093,11,Maintenance,2021-03,637.48,2021-03-28
2094,11,Waste Management,2021-03,141.22,2021-03-28
2095,12,Rent,2021-03,5145.36,2021-03-28
2096,12,Electricity,2021-03,731.77,2021-03-28
2097,12,Water,2021-03,91.19,2021-03-28
2098,12,Internet,2021-03,221.73,2021-03-28
2099,12,Maintenance,2021-03,428.98,2021-03-28
2100,12,Waste Management,2021-03,110.06,2021-03-28
2101,13,Rent,2021-03,3500.97,2021-03-28
2102,13,Electricity,2021-03,487.61,2021-03-28
2103,13,Water,2021-03,61.43,2021-03-28
2104,13,Internet,2021-03,221.73,2021-03-28
2105,13,Maintenance,2021-03,340.05,2021-03-28
2106,13,Waste Management,2021-03,81.21,2021-03-28
2107,1,Rent,2021-04,13738.65,2021-04-28
2108,1,Electricity,2021-04,1972.69,2021-04-28
2109,1,Water,2021-04,251.28,2021-04-28
2110,1,Internet,2021-04,221.73,2021-04-28
2111,1,Maintenance,2021-04,1069.43,2021-04-28
2112,1,Waste Management,2021-04,307.86,2021-04-28
2113,2,Rent,2021-04,10555.95,2021-04-28
2114,2,Electricity,2021-04,1552.93,2021-04-28
2115,2,Water,2021-04,181.30,2021-04-28
2116,2,Internet,2021-04,221.73,2021-04-28
2117,2,Maintenance,2021-04,933.75,2021-04-28
2118,2,Waste Management,2021-04,227.23,2021-04-28
2119,3,Rent,2021-04,8752.42,2021-04-28
2120,3,Electricity,2021-04,1303.64,2021-04-28
2121,3,Water,2021-04,149.87,2021-04-28
2122,3,Internet,2021-04,221.73,2021-04-28
2123,3,Maintenance,2021-04,752.89,2021-04-28
2124,3,Waste Management,2021-04,188.43,2021-04-28
2125,4,Rent,2021-04,7108.03,2021-04-28
2126,4,Electricity,2021-04,1064.35,2021-04-28
2127,4,Water,2021-04,136.22,2021-04-28
2128,4,Internet,2021-04,221.73,2021-04-28
2129,4,Maintenance,2021-04,816.79,2021-04-28
2130,4,Waste Management,2021-04,152.98,2021-04-28
2131,5,Rent,2021-04,5516.68,2021-04-28
2132,5,Electricity,2021-04,743.90,2021-04-28
2133,5,Water,2021-04,91.09,2021-04-28
2134,5,Internet,2021-04,221.73,2021-04-28
2135,5,Maintenance,2021-04,532.06,2021-04-28
2136,5,Waste Management,2021-04,126.77,2021-04-28
2137,6,Rent,2021-04,7267.16,2021-04-28
2138,6,Electricity,2021-04,1128.87,2021-04-28
2139,6,Water,2021-04,130.19,2021-04-28
2140,6,Internet,2021-04,221.73,2021-04-28
2141,6,Maintenance,2021-04,595.37,2021-04-28
2142,6,Waste Management,2021-04,166.13,2021-04-28
2143,7,Rent,2021-04,6259.31,2021-04-28
2144,7,Electricity,2021-04,839.31,2021-04-28
2145,7,Water,2021-04,101.35,2021-04-28
2146,7,Internet,2021-04,221.73,2021-04-28
2147,7,Maintenance,2021-04,537.64,2021-04-28
2148,7,Waste Management,2021-04,142.87,2021-04-28
2149,8,Rent,2021-04,6842.80,2021-04-28
2150,8,Electricity,2021-04,1018.04,2021-04-28
2151,8,Water,2021-04,120.17,2021-04-28
2152,8,Internet,2021-04,221.73,2021-04-28
2153,8,Maintenance,2021-04,557.45,2021-04-28
2154,8,Waste Management,2021-04,156.86,2021-04-28
2155,9,Rent,2021-04,5357.55,2021-04-28
2156,9,Electricity,2021-04,738.53,2021-04-28
2157,9,Water,2021-04,86.82,2021-04-28
2158,9,Internet,2021-04,221.73,2021-04-28
2159,9,Maintenance,2021-04,502.25,2021-04-28
2160,9,Waste Management,2021-04,118.78,2021-04-28
2161,10,Rent,2021-04,6630.62,2021-04-28
2162,10,Electricity,2021-04,980.83,2021-04-28
2163,10,Water,2021-04,120.72,2021-04-28
2164,10,Internet,2021-04,221.73,2021-04-28
2165,10,Maintenance,2021-04,693.90,2021-04-28
2166,10,Waste Management,2021-04,141.55,2021-04-28
2167,11,Rent,2021-04,6365.40,2021-04-28
2168,11,Electricity,2021-04,895.72,2021-04-28
2169,11,Water,2021-04,113.17,2021-04-28
2170,11,Internet,2021-04,221.73,2021-04-28
2171,11,Maintenance,2021-04,721.07,2021-04-28
2172,11,Waste Management,2021-04,141.25,2021-04-28
2173,12,Rent,2021-04,5145.36,2021-04-28
2174,12,Electricity,2021-04,737.44,2021-04-28
2175,12,Water,2021-04,86.76,2021-04-28
2176,12,Internet,2021-04,221.73,2021-04-28
2177,12,Maintenance,2021-04,447.04,2021-04-28
2178,12,Waste Management,2021-04,114.14,2021-04-28
2179,13,Rent,2021-04,3500.97,2021-04-28
2180,13,Electricity,2021-04,524.27,2021-04-28
2181,13,Water,2021-04,63.18,2021-04-28
2182,13,Internet,2021-04,221.73,2021-04-28
2183,13,Maintenance,2021-04,292.57,2021-04-28
2184,13,Waste Management,2021-04,80.28,2021-04-28
2185,1,Rent,2021-05,13738.65,2021-05-28
2186,1,Electricity,2021-05,1950.72,2021-05-28
2187,1,Water,2021-05,233.86,2021-05-28
2188,1,Internet,2021-05,221.73,2021-05-28
2189,1,Maintenance,2021-05,1573.01,2021-05-28
2190,1,Waste Management,2021-05,308.85,2021-05-28
2191,2,Rent,2021-05,10555.95,2021-05-28
2192,2,Electricity,2021-05,1480.87,2021-05-28
2193,2,Water,2021-05,180.17,2021-05-28
2194,2,Internet,2021-05,221.73,2021-05-28
2195,2,Maintenance,2021-05,833.08,2021-05-28
2196,2,Waste Management,2021-05,240.98,2021-05-28
2197,3,Rent,2021-05,8752.42,2021-05-28
2198,3,Electricity,2021-05,1242.72,2021-05-28
2199,3,Water,2021-05,149.16,2021-05-28
2200,3,Internet,2021-05,221.73,2021-05-28
2201,3,Maintenance,2021-05,776.91,2021-05-28
2202,3,Waste Management,2021-05,189.46,2021-05-28
2203,4,Rent,2021-05,7108.03,2021-05-28
2204,4,Electricity,2021-05,964.69,2021-05-28
2205,4,Water,2021-05,120.56,2021-05-28
2206,4,Internet,2021-05,221.73,2021-05-28
2207,4,Maintenance,2021-05,789.99,2021-05-28
2208,4,Waste Management,2021-05,158.71,2021-05-28
2209,5,Rent,2021-05,5516.68,2021-05-28
2210,5,Electricity,2021-05,844.67,2021-05-28
2211,5,Water,2021-05,107.12,2021-05-28
2212,5,Internet,2021-05,221.73,2021-05-28
2213,5,Maintenance,2021-05,636.23,2021-05-28
2214,5,Waste Management,2021-05,121.25,2021-05-28
2215,6,Rent,2021-05,7267.16,2021-05-28
2216,6,Electricity,2021-05,988.31,2021-05-28
2217,6,Water,2021-05,125.65,2021-05-28
2218,6,Internet,2021-05,221.73,2021-05-28
2219,6,Maintenance,2021-05,724.91,2021-05-28
2220,6,Waste Management,2021-05,153.89,2021-05-28
2221,7,Rent,2021-05,6259.31,2021-05-28
2222,7,Electricity,2021-05,871.32,2021-05-28
2223,7,Water,2021-05,101.69,2021-05-28
2224,7,Internet,2021-05,221.73,2021-05-28
2225,7,Maintenance,2021-05,463.20,2021-05-28
2226,7,Waste Management,2021-05,134.23,2021-05-28
2227,8,Rent,2021-05,6842.80,2021-05-28
2228,8,Electricity,2021-05,1021.01,2021-05-28
2229,8,Water,2021-05,110.90,2021-05-28
2230,8,Internet,2021-05,221.73,2021-05-28
2231,8,Maintenance,2021-05,469.89,2021-05-28
2232,8,Waste Management,2021-05,152.86,2021-05-28
2233,9,Rent,2021-05,5357.55,2021-05-28
2234,9,Electricity,2021-05,732.76,2021-05-28
2235,9,Water,2021-05,104.17,2021-05-28
2236,9,Internet,2021-05,221.73,2021-05-28
2237,9,Maintenance,2021-05,387.72,2021-05-28
2238,9,Waste Management,2021-05,117.31,2021-05-28
2239,10,Rent,2021-05,6630.62,2021-05-28
2240,10,Electricity,2021-05,994.17,2021-05-28
2241,10,Water,2021-05,121.21,2021-05-28
2242,10,Internet,2021-05,221.73,2021-05-28
2243,10,Maintenance,2021-05,512.92,2021-05-28
2244,10,Waste Management,2021-05,151.10,2021-05-28
2245,11,Rent,2021-05,6365.40,2021-05-28
2246,11,Electricity,2021-05,862.47,2021-05-28
2247,11,Water,2021-05,110.63,2021-05-28
2248,11,Internet,2021-05,221.73,2021-05-28
2249,11,Maintenance,2021-05,552.10,2021-05-28
